title	duration	vts	ttn	ix	ix_ref
TheWalkingDead.S07.E04to06	10.52	3.0	9.0	15	-
TheWalkingDead.S07.E04to06	6.48	3.0	10.0	16	-
TheWalkingDead.S07.E04to06	20.48	3.0	11.0	17	-
TheWalkingDead.S07.E04to06	10.48	3.0	12.0	18	-
TheWalkingDead.S07.E04to06	13.92	3.0	13.0	19	-
TheWalkingDead.S07.E04to06	6.24	3.0	14.0	20	-
TheWalkingDead.S07.E04to06	16.88	4.0	1.0	21	-
TheWalkingDead.S07.E04to06	0.48	4.0	2.0	22	-
TheWalkingDead.S07.E04to06	0.48	5.0	1.0	23	-
TheWalkingDead.S07.E04to06	13.48	6.0	1.0	24	-
TheWalkingDead.S07.E04to06	10.88	6.0	2.0	25	-
TheWalkingDead.S07.E04to06	10.88	6.0	3.0	26	-
TheWalkingDead.S07.E04to06	10.88	6.0	4.0	27	-
TheWalkingDead.S07.E04to06	8.48	6.0	5.0	28	-
TheWalkingDead.S07.E04to06	0.48	6.0	6.0	29	-
TheWalkingDead.S07.E04to06	0.48	7.0	1.0	30	-
TheWalkingDead.S07.E04to06	0.48	7.0	2.0	31	-
TheWalkingDead.S07.E04to06	0.48	7.0	3.0	32	-
TheWalkingDead.S07.E04to06	0.48	7.0	4.0	33	-
TheWalkingDead.S07.E04to06	0.48	7.0	5.0	34	-
TheWalkingDead.S07.E04to06	0.48	7.0	6.0	35	-
TheWalkingDead.S07.E04to06	3420.24	8.0	1.0	36	36
TheWalkingDead.S07.E04to06	8.48	8.0	2.0	37	-
TheWalkingDead.S07.E04to06	2539.84	9.0	1.0	38	38
TheWalkingDead.S07.E04to06	8.48	9.0	2.0	39	-
TheWalkingDead.S07.E04to06	0.48	10.0	1.0	40	-
TheWalkingDead.S07.E04to06	0.48	10.0	2.0	41	-
TheWalkingDead.S07.E04to06	0.48	10.0	3.0	42	-
TheWalkingDead.S07.E04to06	0.48	10.0	4.0	43	-
TheWalkingDead.S07.E04to06	0.48	10.0	5.0	44	-
TheWalkingDead.S07.E04to06	0.48	10.0	6.0	45	-
TheWalkingDead.S07.E04to06	0.48	10.0	7.0	46	-
TheWalkingDead.S07.E04to06	0.48	10.0	8.0	47	-
TheWalkingDead.S07.E04to06	0.48	10.0	9.0	48	-
TheWalkingDead.S07.E04to06	0.48	10.0	10.0	49	-
TheWalkingDead.S07.E04to06	0.48	10.0	11.0	50	-
TheWalkingDead.S07.E04to06	0.48	10.0	12.0	51	-
TheWalkingDead.S07.E04to06	0.48	10.0	13.0	52	-
TheWalkingDead.S07.E04to06	0.48	10.0	14.0	53	-
TheWalkingDead.S07.E04to06	0.48	10.0	15.0	54	-
TheWalkingDead.S07.E04to06	0.48	10.0	16.0	55	-
TheWalkingDead.S07.E04to06	0.48	11.0	1.0	56	-
TheWalkingDead.S07.E04to06	0.48	11.0	2.0	57	-
TheWalkingDead.S07.E04to06	0.48	11.0	3.0	58	-
TheWalkingDead.S07.E04to06	0.48	11.0	4.0	59	-
TheWalkingDead.S07.E04to06	0.48	11.0	5.0	60	-
TheWalkingDead.S07.E04to06	0.48	11.0	6.0	61	-
TheWalkingDead.S07.E04to06	0.48	11.0	7.0	62	-
TheWalkingDead.S07.E04to06	0.48	11.0	8.0	63	-
TheWalkingDead.S07.E04to06	0.48	11.0	9.0	64	-
TheWalkingDead.S07.E04to06	0.48	11.0	10.0	65	-
TheWalkingDead.S07.E04to06	0.48	11.0	11.0	66	-
TheWalkingDead.S07.E04to06	0.48	11.0	12.0	67	-
TheWalkingDead.S07.E04to06	0.48	11.0	13.0	68	-
TheWalkingDead.S07.E04to06	0.48	11.0	14.0	69	-
TheWalkingDead.S07.E04to06	0.48	11.0	15.0	70	-
TheWalkingDead.S07.E04to06	0.48	11.0	16.0	71	-
TheWalkingDead.S07.E04to06	0.48	11.0	17.0	72	-
TheWalkingDead.S07.E04to06	2864.36	12.0	1.0	73	73
TheWalkingDead.S07.E04to06	8.48	12.0	2.0	74	-
TheWalkingDead.S07.E04to06	0.48	13.0	1.0	75	-
TheWalkingDead.S07.E04to06	0.48	13.0	2.0	76	-
TheWalkingDead.S07.E04to06	0.48	13.0	3.0	77	-
TheWalkingDead.S07.E04to06	0.48	13.0	4.0	78	-
TheWalkingDead.S07.E04to06	0.48	13.0	5.0	79	-
TheWalkingDead.S07.E04to06	0.48	13.0	6.0	80	-
TheWalkingDead.S07.E04to06	0.48	13.0	7.0	81	-
TheWalkingDead.S07.E04to06	0.48	13.0	8.0	82	-
TheWalkingDead.S07.E04to06	0.48	13.0	9.0	83	-
TheWalkingDead.S07.E07to09	0.48	1.0	1.0	1	-
TheWalkingDead.S07.E07to09	0.48	1.0	2.0	2	-
TheWalkingDead.S07.E07to09	0.48	1.0	3.0	3	-
TheWalkingDead.S07.E07to09	0.48	1.0	4.0	4	-
TheWalkingDead.S07.E07to09	0.48	1.0	5.0	5	-
TheWalkingDead.S07.E07to09	3.96	2.0	1.0	6	-
TheWalkingDead.S07.E07to09	13.44	3.0	1.0	7	-
TheWalkingDead.S07.E07to09	6.48	3.0	2.0	8	-
TheWalkingDead.S07.E07to09	8.48	3.0	3.0	9	-
TheWalkingDead.S07.E07to09	9.12	3.0	4.0	10	-
TheWalkingDead.S07.E07to09	6.48	3.0	5.0	11	-
TheWalkingDead.S07.E07to09	15.44	3.0	6.0	12	-
TheWalkingDead.S07.E07to09	32.48	3.0	7.0	13	-
TheWalkingDead.S07.E07to09	9.88	3.0	8.0	14	-
TheWalkingDead.S07.E07to09	10.52	3.0	9.0	15	-
TheWalkingDead.S07.E07to09	6.48	3.0	10.0	16	-
TheWalkingDead.S07.E07to09	20.48	3.0	11.0	17	-
TheWalkingDead.S07.E07to09	10.48	3.0	12.0	18	-
TheWalkingDead.S07.E07to09	13.92	3.0	13.0	19	-
TheWalkingDead.S07.E07to09	6.24	3.0	14.0	20	-
TheWalkingDead.S07.E07to09	16.88	4.0	1.0	21	-
TheWalkingDead.S07.E07to09	0.48	4.0	2.0	22	-
TheWalkingDead.S07.E07to09	0.48	5.0	1.0	23	-
TheWalkingDead.S07.E07to09	13.48	6.0	1.0	24	-
TheWalkingDead.S07.E07to09	10.88	6.0	2.0	25	-
TheWalkingDead.S07.E07to09	10.88	6.0	3.0	26	-
TheWalkingDead.S07.E07to09	10.88	6.0	4.0	27	-
TheWalkingDead.S07.E07to09	8.48	6.0	5.0	28	-
TheWalkingDead.S07.E07to09	0.48	6.0	6.0	29	-
TheWalkingDead.S07.E07to09	0.48	7.0	1.0	30	-
TheWalkingDead.S07.E07to09	0.48	7.0	2.0	31	-
TheWalkingDead.S07.E07to09	0.48	7.0	3.0	32	-
TheWalkingDead.S07.E07to09	0.48	7.0	4.0	33	-
TheWalkingDead.S07.E07to09	0.48	7.0	5.0	34	-
TheWalkingDead.S07.E07to09	0.48	7.0	6.0	35	-
TheWalkingDead.S07.E07to09	3601.12	8.0	1.0	36	36
TheWalkingDead.S07.E07to09	8.48	8.0	2.0	37	-
TheWalkingDead.S07.E07to09	3455.2	9.0	1.0	38	38
TheWalkingDead.S07.E07to09	8.48	9.0	2.0	39	-
TheWalkingDead.S07.E07to09	0.48	10.0	1.0	40	-
TheWalkingDead.S07.E07to09	0.48	10.0	2.0	41	-
TheWalkingDead.S07.E07to09	0.48	10.0	3.0	42	-
TheWalkingDead.S07.E07to09	0.48	10.0	4.0	43	-
TheWalkingDead.S07.E07to09	0.48	10.0	5.0	44	-
TheWalkingDead.S07.E07to09	0.48	10.0	6.0	45	-
TheWalkingDead.S07.E07to09	0.48	10.0	7.0	46	-
TheWalkingDead.S07.E07to09	0.48	10.0	8.0	47	-
TheWalkingDead.S07.E07to09	0.48	10.0	9.0	48	-
TheWalkingDead.S07.E07to09	0.48	10.0	10.0	49	-
TheWalkingDead.S07.E07to09	0.48	10.0	11.0	50	-
TheWalkingDead.S07.E07to09	0.48	10.0	12.0	51	-
TheWalkingDead.S07.E07to09	0.48	10.0	13.0	52	-
TheWalkingDead.S07.E07to09	0.48	10.0	14.0	53	-
TheWalkingDead.S07.E07to09	0.48	10.0	15.0	54	-
TheWalkingDead.S07.E07to09	0.48	10.0	16.0	55	-
TheWalkingDead.S07.E07to09	0.48	11.0	1.0	56	-
TheWalkingDead.S07.E07to09	0.48	11.0	2.0	57	-
TheWalkingDead.S07.E07to09	0.48	11.0	3.0	58	-
TheWalkingDead.S07.E07to09	0.48	11.0	4.0	59	-
TheWalkingDead.S07.E07to09	0.48	11.0	5.0	60	-
TheWalkingDead.S07.E07to09	0.48	11.0	6.0	61	-
TheWalkingDead.S07.E07to09	0.48	11.0	7.0	62	-
TheWalkingDead.S07.E07to09	0.48	11.0	8.0	63	-
TheWalkingDead.S07.E07to09	0.48	11.0	9.0	64	-
TheWalkingDead.S07.E07to09	0.48	11.0	10.0	65	-
TheWalkingDead.S07.E07to09	0.48	11.0	11.0	66	-
TheWalkingDead.S07.E07to09	0.48	11.0	12.0	67	-
TheWalkingDead.S07.E07to09	0.48	11.0	13.0	68	-
TheWalkingDead.S07.E07to09	0.48	11.0	14.0	69	-
TheWalkingDead.S07.E07to09	0.48	11.0	15.0	70	-
TheWalkingDead.S07.E07to09	0.48	11.0	16.0	71	-
TheWalkingDead.S07.E07to09	0.48	11.0	17.0	72	-
TheWalkingDead.S07.E07to09	2978.48	12.0	1.0	73	73
TheWalkingDead.S07.E07to09	8.48	12.0	2.0	74	-
TheWalkingDead.S07.E07to09	0.48	13.0	1.0	75	-
TheWalkingDead.S07.E07to09	0.48	13.0	2.0	76	-
TheWalkingDead.S07.E07to09	0.48	13.0	3.0	77	-
TheWalkingDead.S07.E07to09	0.48	13.0	4.0	78	-
TheWalkingDead.S07.E07to09	0.48	13.0	5.0	79	-
TheWalkingDead.S07.E07to09	0.48	13.0	6.0	80	-
TheWalkingDead.S07.E07to09	0.48	13.0	7.0	81	-
TheWalkingDead.S07.E07to09	0.48	13.0	8.0	82	-
TheWalkingDead.S07.E07to09	0.48	13.0	9.0	83	-
TheWalkingDead.S07.E10to13	0.48	1.0	1.0	1	-
TheWalkingDead.S07.E10to13	0.48	1.0	2.0	2	-
TheWalkingDead.S07.E10to13	0.48	1.0	3.0	3	-
TheWalkingDead.S07.E10to13	0.48	1.0	4.0	4	-
TheWalkingDead.S07.E10to13	0.48	1.0	5.0	5	-
TheWalkingDead.S07.E10to13	3.96	2.0	1.0	6	-
TheWalkingDead.S07.E10to13	13.44	3.0	1.0	7	-
TheWalkingDead.S07.E10to13	6.48	3.0	2.0	8	-
TheWalkingDead.S07.E10to13	8.48	3.0	3.0	9	-
TheWalkingDead.S07.E10to13	9.12	3.0	4.0	10	-
TheWalkingDead.S07.E10to13	6.48	3.0	5.0	11	-
TheWalkingDead.S07.E10to13	15.44	3.0	6.0	12	-
TheWalkingDead.S07.E10to13	32.48	3.0	7.0	13	-
TheWalkingDead.S07.E10to13	9.88	3.0	8.0	14	-
TheWalkingDead.S07.E10to13	10.52	3.0	9.0	15	-
TheWalkingDead.S07.E10to13	6.48	3.0	10.0	16	-
TheWalkingDead.S07.E10to13	20.48	3.0	11.0	17	-
TheWalkingDead.S07.E10to13	10.48	3.0	12.0	18	-
TheWalkingDead.S07.E10to13	13.92	3.0	13.0	19	-
TheWalkingDead.S07.E10to13	6.24	3.0	14.0	20	-
TheWalkingDead.S07.E10to13	16.88	4.0	1.0	21	-
TheWalkingDead.S07.E10to13	0.48	4.0	2.0	22	-
TheWalkingDead.S07.E10to13	0.48	5.0	1.0	23	-
TheWalkingDead.S07.E10to13	13.48	6.0	1.0	24	-
TheWalkingDead.S07.E10to13	10.88	6.0	2.0	25	-
TheWalkingDead.S07.E10to13	10.88	6.0	3.0	26	-
TheWalkingDead.S07.E10to13	10.88	6.0	4.0	27	-
TheWalkingDead.S07.E10to13	8.48	6.0	5.0	28	-
TheWalkingDead.S07.E10to13	0.48	6.0	6.0	29	-
TheWalkingDead.S07.E10to13	0.48	7.0	1.0	30	-
TheWalkingDead.S07.E10to13	0.48	7.0	2.0	31	-
TheWalkingDead.S07.E10to13	0.48	7.0	3.0	32	-
TheWalkingDead.S07.E10to13	0.48	7.0	4.0	33	-
TheWalkingDead.S07.E10to13	0.48	7.0	5.0	34	-
TheWalkingDead.S07.E10to13	0.48	7.0	6.0	35	-
TheWalkingDead.S07.E10to13	2651.76	8.0	1.0	36	36
TheWalkingDead.S07.E10to13	8.48	8.0	2.0	37	-
TheWalkingDead.S07.E10to13	2817.2	9.0	1.0	38	38
TheWalkingDead.S07.E10to13	8.48	9.0	2.0	39	-
TheWalkingDead.S07.E10to13	0.48	10.0	1.0	40	-
TheWalkingDead.S07.E10to13	0.48	10.0	2.0	41	-
TheWalkingDead.S07.E10to13	0.48	10.0	3.0	42	-
TheWalkingDead.S07.E10to13	0.48	10.0	4.0	43	-
TheWalkingDead.S07.E10to13	0.48	10.0	5.0	44	-
TheWalkingDead.S07.E10to13	0.48	10.0	6.0	45	-
TheWalkingDead.S07.E10to13	0.48	10.0	7.0	46	-
TheWalkingDead.S07.E10to13	0.48	10.0	8.0	47	-
TheWalkingDead.S07.E10to13	0.48	10.0	9.0	48	-
TheWalkingDead.S07.E10to13	0.48	10.0	10.0	49	-
TheWalkingDead.S07.E10to13	0.48	10.0	11.0	50	-
TheWalkingDead.S07.E10to13	0.48	10.0	12.0	51	-
TheWalkingDead.S07.E10to13	0.48	10.0	13.0	52	-
TheWalkingDead.S07.E10to13	0.48	10.0	14.0	53	-
TheWalkingDead.S07.E10to13	0.48	10.0	15.0	54	-
TheWalkingDead.S07.E10to13	0.48	10.0	16.0	55	-
TheWalkingDead.S07.E10to13	0.48	11.0	1.0	56	-
TheWalkingDead.S07.E10to13	0.48	11.0	2.0	57	-
TheWalkingDead.S07.E10to13	0.48	11.0	3.0	58	-
TheWalkingDead.S07.E10to13	0.48	11.0	4.0	59	-
TheWalkingDead.S07.E10to13	0.48	11.0	5.0	60	-
TheWalkingDead.S07.E10to13	0.48	11.0	6.0	61	-
TheWalkingDead.S07.E10to13	0.48	11.0	7.0	62	-
TheWalkingDead.S07.E10to13	0.48	11.0	8.0	63	-
TheWalkingDead.S07.E10to13	0.48	11.0	9.0	64	-
TheWalkingDead.S07.E10to13	0.48	11.0	10.0	65	-
TheWalkingDead.S07.E10to13	0.48	11.0	11.0	66	-
TheWalkingDead.S07.E10to13	0.48	11.0	12.0	67	-
TheWalkingDead.S07.E10to13	0.48	11.0	13.0	68	-
TheWalkingDead.S07.E10to13	0.48	11.0	14.0	69	-
TheWalkingDead.S07.E10to13	0.48	11.0	15.0	70	-
TheWalkingDead.S07.E10to13	0.48	11.0	16.0	71	-
TheWalkingDead.S07.E10to13	0.48	11.0	17.0	72	-
TheWalkingDead.S07.E10to13	2469.56	12.0	1.0	73	73
TheWalkingDead.S07.E10to13	8.48	12.0	2.0	74	-
TheWalkingDead.S07.E10to13	2710.6	13.0	1.0	75	75
TheWalkingDead.S07.E10to13	8.48	13.0	2.0	76	-
TheWalkingDead.S07.E14to16	0.48	1.0	1.0	1	-
TheWalkingDead.S07.E14to16	0.48	1.0	2.0	2	-
TheWalkingDead.S07.E14to16	0.48	1.0	3.0	3	-
TheWalkingDead.S07.E14to16	0.48	1.0	4.0	4	-
TheWalkingDead.S07.E14to16	0.48	1.0	5.0	5	-
TheWalkingDead.S07.E14to16	3.96	2.0	1.0	6	-
TheWalkingDead.S07.E14to16	13.44	3.0	1.0	7	-
TheWalkingDead.S07.E14to16	6.48	3.0	2.0	8	-
TheWalkingDead.S07.E14to16	8.48	3.0	3.0	9	-
TheWalkingDead.S07.E14to16	9.12	3.0	4.0	10	-
TheWalkingDead.S07.E14to16	6.48	3.0	5.0	11	-
TheWalkingDead.S07.E14to16	15.44	3.0	6.0	12	-
TheWalkingDead.S07.E14to16	32.48	3.0	7.0	13	-
TheWalkingDead.S07.E14to16	9.88	3.0	8.0	14	-
TheWalkingDead.S07.E14to16	10.52	3.0	9.0	15	-
TheWalkingDead.S07.E14to16	6.48	3.0	10.0	16	-
TheWalkingDead.S07.E14to16	20.48	3.0	11.0	17	-
TheWalkingDead.S07.E14to16	10.48	3.0	12.0	18	-
TheWalkingDead.S07.E14to16	13.92	3.0	13.0	19	-
TheWalkingDead.S07.E14to16	6.24	3.0	14.0	20	-
TheWalkingDead.S07.E14to16	16.88	4.0	1.0	21	-
TheWalkingDead.S07.E14to16	0.48	4.0	2.0	22	-
TheWalkingDead.S07.E14to16	0.48	5.0	1.0	23	-
TheWalkingDead.S07.E14to16	13.48	6.0	1.0	24	-
TheWalkingDead.S07.E14to16	10.88	6.0	2.0	25	-
TheWalkingDead.S07.E14to16	10.88	6.0	3.0	26	-
TheWalkingDead.S07.E14to16	10.88	6.0	4.0	27	-
TheWalkingDead.S07.E14to16	8.48	6.0	5.0	28	-
TheWalkingDead.S07.E14to16	0.48	6.0	6.0	29	-
TheWalkingDead.S07.E14to16	0.48	7.0	1.0	30	-
TheWalkingDead.S07.E14to16	0.48	7.0	2.0	31	-
TheWalkingDead.S07.E14to16	0.48	7.0	3.0	32	-
TheWalkingDead.S07.E14to16	0.48	7.0	4.0	33	-
TheWalkingDead.S07.E14to16	0.48	7.0	5.0	34	-
TheWalkingDead.S07.E14to16	0.48	7.0	6.0	35	-
TheWalkingDead.S07.E14to16	2699.48	8.0	1.0	36	36
TheWalkingDead.S07.E14to16	8.48	8.0	2.0	37	-
TheWalkingDead.S07.E14to16	2477.04	9.0	1.0	38	38
TheWalkingDead.S07.E14to16	8.48	9.0	2.0	39	-
TheWalkingDead.S07.E14to16	0.48	10.0	1.0	40	-
TheWalkingDead.S07.E14to16	0.48	10.0	2.0	41	-
TheWalkingDead.S07.E14to16	0.48	10.0	3.0	42	-
TheWalkingDead.S07.E14to16	0.48	10.0	4.0	43	-
TheWalkingDead.S07.E14to16	0.48	10.0	5.0	44	-
TheWalkingDead.S07.E14to16	0.48	10.0	6.0	45	-
TheWalkingDead.S07.E14to16	0.48	10.0	7.0	46	-
TheWalkingDead.S07.E14to16	0.48	10.0	8.0	47	-
TheWalkingDead.S07.E14to16	0.48	10.0	9.0	48	-
TheWalkingDead.S07.E14to16	0.48	10.0	10.0	49	-
TheWalkingDead.S07.E14to16	0.48	10.0	11.0	50	-
TheWalkingDead.S07.E14to16	0.48	10.0	12.0	51	-
TheWalkingDead.S07.E14to16	0.48	10.0	13.0	52	-
TheWalkingDead.S07.E14to16	0.48	10.0	14.0	53	-
TheWalkingDead.S07.E14to16	0.48	10.0	15.0	54	-
TheWalkingDead.S07.E14to16	0.48	10.0	16.0	55	-
TheWalkingDead.S07.E14to16	0.48	11.0	1.0	56	-
TheWalkingDead.S07.E14to16	0.48	11.0	2.0	57	-
TheWalkingDead.S07.E14to16	0.48	11.0	3.0	58	-
TheWalkingDead.S07.E14to16	0.48	11.0	4.0	59	-
TheWalkingDead.S07.E14to16	0.48	11.0	5.0	60	-
TheWalkingDead.S07.E14to16	0.48	11.0	6.0	61	-
TheWalkingDead.S07.E14to16	0.48	11.0	7.0	62	-
TheWalkingDead.S07.E14to16	0.48	11.0	8.0	63	-
TheWalkingDead.S07.E14to16	0.48	11.0	9.0	64	-
TheWalkingDead.S07.E14to16	0.48	11.0	10.0	65	-
TheWalkingDead.S07.E14to16	0.48	11.0	11.0	66	-
TheWalkingDead.S07.E14to16	0.48	11.0	12.0	67	-
TheWalkingDead.S07.E14to16	0.48	11.0	13.0	68	-
TheWalkingDead.S07.E14to16	0.48	11.0	14.0	69	-
TheWalkingDead.S07.E14to16	0.48	11.0	15.0	70	-
TheWalkingDead.S07.E14to16	0.48	11.0	16.0	71	-
TheWalkingDead.S07.E14to16	0.48	11.0	17.0	72	-
TheWalkingDead.S07.E14to16	3460.24	12.0	1.0	73	73
TheWalkingDead.S07.E14to16	8.48	12.0	2.0	74	-
TheWalkingDead.S07.E14to16	0.48	13.0	1.0	75	-
TheWalkingDead.S07.E14to16	0.48	13.0	2.0	76	-
TheWalkingDead.S07.E14to16	0.48	13.0	3.0	77	-
TheWalkingDead.S07.E14to16	0.48	13.0	4.0	78	-
TheWalkingDead.S07.E14to16	0.48	13.0	5.0	79	-
TheWalkingDead.S07.E14to16	0.48	13.0	6.0	80	-
TheWalkingDead.S07.E14to16	0.48	13.0	7.0	81	-
TheWalkingDead.S07.E14to16	0.48	13.0	8.0	82	-
TheWalkingDead.S07.E14to16	0.48	13.0	9.0	83	-
Urgences.S01.E01to03	10462.2	1.0	1.0	1	-
Urgences.S01.E01to03	5008.4	1.0	2.0	2	2
Urgences.S01.E01to03	2690.56	1.0	3.0	3	3
Urgences.S01.E01to03	2763.24	1.0	4.0	4	4
Urgences.S01.E01to03	12.8	2.0	1.0	5	-
Urgences.S01.E01to03	1.2	3.0	1.0	6	-
Urgences.S01.E04to07	10458.2	1.0	1.0	1	-
Urgences.S01.E04to07	2701.56	1.0	2.0	2	2
Urgences.S01.E04to07	2658.56	1.0	3.0	3	3
Urgences.S01.E04to07	2546.36	1.0	4.0	4	4
Urgences.S01.E04to07	2551.72	1.0	5.0	5	5
Urgences.S01.E04to07	12.8	2.0	1.0	6	-
Urgences.S01.E08to11	10317.08	1.0	1.0	1	-
Urgences.S01.E08to11	2448.88	1.0	2.0	2	2
Urgences.S01.E08to11	2591.36	1.0	3.0	3	3
Urgences.S01.E08to11	2667.56	1.0	4.0	4	4
Urgences.S01.E08to11	2609.28	1.0	5.0	5	5
Urgences.S01.E08to11	12.8	2.0	1.0	6	-
Urgences.S01.E12to15	10313.72	1.0	1.0	1	-
Urgences.S01.E12to15	2551.28	1.0	2.0	2	2
Urgences.S01.E12to15	2538.76	1.0	3.0	3	3
Urgences.S01.E12to15	2647.6	1.0	4.0	4	4
Urgences.S01.E12to15	2576.08	1.0	5.0	5	5
Urgences.S01.E12to15	12.8	2.0	1.0	6	-
Urgences.S01.E16to19	10493.8	1.0	1.0	1	-
Urgences.S01.E16to19	2514.24	1.0	2.0	2	2
Urgences.S01.E16to19	2634.56	1.0	3.0	3	3
Urgences.S01.E16to19	2699.64	1.0	4.0	4	4
Urgences.S01.E16to19	2645.36	1.0	5.0	5	5
Urgences.S01.E16to19	12.8	2.0	1.0	6	-
Urgences.S01.E20to23	10482.44	1.0	1.0	1	-
Urgences.S01.E20to23	2650.08	1.0	2.0	2	2
Urgences.S01.E20to23	2581.04	1.0	3.0	3	3
Urgences.S01.E20to23	2600.76	1.0	4.0	4	4
Urgences.S01.E20to23	2651.04	1.0	5.0	5	5
Urgences.S01.E20to23	12.8	2.0	1.0	6	-
Urgences.S01.E24to25	5360.64	1.0	1.0	1	-
Urgences.S01.E24to25	2705.64	1.0	2.0	2	2
Urgences.S01.E24to25	2655.0	1.0	3.0	3	3
Urgences.S01.E24to25	12.8	2.0	1.0	4	-
Urgences.S01.E24to25	538.36	3.0	1.0	5	-
Urgences.S01.E24to25	323.52	3.0	2.0	6	-
Urgences.S01.E24to25	606.48	3.0	3.0	7	-
Urgences.S01.E24to25	2515.4	3.0	4.0	8	-
Urgences.S01.E24to25	1228.68	3.0	5.0	9	-
Urgences.S01.E24to25	1286.72	3.0	6.0	10	-
Urgences.S01.E24to25	264.8	3.0	7.0	11	-
Urgences.S01.E24to25	53.08	3.0	8.0	12	-
Urgences.S01.E24to25	146.76	3.0	9.0	13	-
Urgences.S01.E24to25	64.96	3.0	10.0	14	-
Urgences.S01.E24to25	45.8	3.0	11.0	15	-
Urgences.S01.E24to25	291.52	3.0	12.0	16	-
Urgences.S02.E01to04	10307.2	1.0	1.0	1	-
Urgences.S02.E01to04	2543.48	1.0	2.0	2	2
Urgences.S02.E01to04	2619.08	1.0	3.0	3	3
Urgences.S02.E01to04	2548.68	1.0	4.0	4	4
Urgences.S02.E01to04	2597.4	1.0	5.0	5	5
Urgences.S02.E01to04	0.48	1.0	6.0	6	-
Urgences.S02.E01to04	0.48	2.0	1.0	7	-
Urgences.S02.E01to04	1.48	3.0	1.0	8	-
Urgences.S02.E01to04	12.8	4.0	1.0	9	-
Urgences.S02.E01to04	0.48	5.0	1.0	10	-
Urgences.S02.E01to04	0.48	6.0	1.0	11	-
Urgences.S02.E05to08	10416.84	1.0	1.0	1	-
Urgences.S02.E05to08	2598.28	1.0	2.0	2	2
Urgences.S02.E05to08	2579.52	1.0	3.0	3	3
Urgences.S02.E05to08	2584.76	1.0	4.0	4	4
Urgences.S02.E05to08	2655.72	1.0	5.0	5	5
Urgences.S02.E05to08	0.48	1.0	6.0	6	-
Urgences.S02.E05to08	0.48	2.0	1.0	7	-
Urgences.S02.E05to08	1.48	3.0	1.0	8	-
Urgences.S02.E05to08	12.8	4.0	1.0	9	-
Urgences.S02.E09to12	10475.48	1.0	1.0	1	-
Urgences.S02.E09to12	2596.56	1.0	2.0	2	2
Urgences.S02.E09to12	2645.72	1.0	3.0	3	3
Urgences.S02.E09to12	2613.48	1.0	4.0	4	4
Urgences.S02.E09to12	2621.16	1.0	5.0	5	5
Urgences.S02.E09to12	0.48	1.0	6.0	6	-
Urgences.S02.E09to12	0.48	2.0	1.0	7	-
Urgences.S02.E09to12	1.48	3.0	1.0	8	-
Urgences.S02.E09to12	12.8	4.0	1.0	9	-
Urgences.S02.E13to16	10324.2	1.0	1.0	1	-
Urgences.S02.E13to16	2549.96	1.0	2.0	2	2
Urgences.S02.E13to16	2585.08	1.0	3.0	3	3
Urgences.S02.E13to16	2633.96	1.0	4.0	4	4
Urgences.S02.E13to16	2558.08	1.0	5.0	5	5
Urgences.S02.E13to16	0.48	1.0	6.0	6	-
Urgences.S02.E13to16	0.48	2.0	1.0	7	-
Urgences.S02.E13to16	1.48	3.0	1.0	8	-
Urgences.S02.E13to16	12.8	4.0	1.0	9	-
Urgences.S02.E17to19	7767.6	1.0	1.0	1	-
Urgences.S02.E17to19	2575.8	1.0	2.0	2	2
Urgences.S02.E17to19	2562.48	1.0	3.0	3	3
Urgences.S02.E17to19	2630.28	1.0	4.0	4	4
Urgences.S02.E17to19	0.48	1.0	5.0	5	-
Urgences.S02.E17to19	0.48	1.0	6.0	6	-
Urgences.S02.E17to19	0.48	2.0	1.0	7	-
Urgences.S02.E17to19	1.48	3.0	1.0	8	-
Urgences.S02.E17to19	12.8	4.0	1.0	9	-
Urgences.S02.E20to22	7891.88	1.0	1.0	1	-
Urgences.S02.E20to22	2634.16	1.0	2.0	2	2
Urgences.S02.E20to22	2624.48	1.0	3.0	3	3
Urgences.S02.E20to22	2634.2	1.0	4.0	4	4
Urgences.S02.E20to22	0.48	1.0	5.0	5	-
Urgences.S02.E20to22	0.48	1.0	6.0	6	-
Urgences.S02.E20to22	0.48	2.0	1.0	7	-
Urgences.S02.E20to22	1.48	3.0	1.0	8	-
Urgences.S02.E20to22	12.8	4.0	1.0	9	-
Urgences.S03.E01to04	10436.08	1.0	1.0	1	-
Urgences.S03.E01to04	2654.28	1.0	2.0	2	2
Urgences.S03.E01to04	2625.24	1.0	3.0	3	3
Urgences.S03.E01to04	2554.12	1.0	4.0	4	4
Urgences.S03.E01to04	2603.88	1.0	5.0	5	5
Urgences.S03.E01to04	0.48	1.0	6.0	6	-
Urgences.S03.E01to04	273.0	2.0	1.0	7	-
Urgences.S03.E01to04	1.48	3.0	1.0	8	-
Urgences.S03.E01to04	12.8	4.0	1.0	9	-
Urgences.S03.E01to04	10.0	5.0	1.0	10	-
Urgences.S03.E05to08	10384.64	1.0	1.0	1	-
Urgences.S03.E05to08	2529.12	1.0	2.0	2	2
Urgences.S03.E05to08	2632.48	1.0	3.0	3	3
Urgences.S03.E05to08	2602.48	1.0	4.0	4	4
Urgences.S03.E05to08	2622.0	1.0	5.0	5	5
Urgences.S03.E05to08	0.48	1.0	6.0	6	-
Urgences.S03.E05to08	273.0	2.0	1.0	7	-
